"endTime","artistName","trackName","msPlayed","trackGenre"
"2022-04-13 14:04","Daddy Yankee","Zum Zum","13740","Reggaeton"
"2022-04-13 14:08","Chris Brown","Time For Love","225026","R&B/Pop"
"2022-04-13 14:18","Piso 21","Una Vida Para Recordar","215086","unknown_value_please_contact_support"
"2022-04-13 14:20","Daddy Yankee","Cu?ntame","155528","Reggaeton"
"2022-04-13 14:26","Frankie Ruiz","Dese?ndote","283226","unknown_value_please_contact_support"
"2022-04-13 14:27","Ricardo Arjona","Se?ora de las Cuatro D?cadas","86982","BaladaPop"
"2022-04-13 14:32","Romeo Santos","7 D?as","253191","Bachata"
"2022-04-13 14:32","Nico Clinico","Suave","48809","unknown_value_please_contact_support"
"2022-04-13 14:36","Maroon 5","Girls Like You (feat. Cardi B) - Cardi B Version","235544","Pop"
"2022-04-13 14:41","The Weeknd","I Feel It Coming","269167","R&B/Pop"
"2022-04-13 14:45","Ricardo Arjona","Cu?ndo","273996","BaladaPop"
"2022-04-13 14:47","DLG","No Morir? - No Matter What","75734","unknown_value_please_contact_support"
"2022-04-13 14:52","Guns N' Roses","Knockin' On Heaven's Door","335994","unknown_value_please_contact_support"
"2022-04-13 14:56","Micro TDH","Dime Cuantas Veces","213950","unknown_value_please_contact_support"
"2022-04-13 14:57","Jaf?","Convencido","59711","unknown_value_please_contact_support"
"2022-04-13 15:00","M3B8","Ta Tum","153763","unknown_value_please_contact_support"
"2022-04-13 15:01","Logic","Limitless","17071","unknown_value_please_contact_support"
"2022-04-13 15:06","Jalil Lopez","I'd Be Lying","248998","unknown_value_please_contact_support"
"2022-04-13 15:10","Arc?ngel","Infeliz","221101","Reggaeton"
"2022-04-13 15:13","Cosculluela","Ciudau Au Au","195335","Reggaeton"
"2022-04-13 15:16","H?ctor ""El Father""","Boom Bye Bye","155621","unknown_value_please_contact_support"
"2022-04-13 15:20","Labrinth","All For Us - from the HBO Original Series Euphoria","192986","R&B/Pop"
"2022-04-13 15:27","Nacho","Casualidad","131642","unknown_value_please_contact_support"
"2022-04-13 15:32","DLG","La Soledad","304733","unknown_value_please_contact_support"
"2022-04-13 15:35","Sebastian Ingrosso","Dark River - Bonus Track","124104","unknown_value_please_contact_support"
"2022-04-13 15:36","Ricardo Arjona","Te Conozco - En Vivo","43318","BaladaPop"
"2022-04-13 15:41","Kanye West","Off The Grid","101497","HipHop"
"2022-04-13 15:53","Ricardo Arjona","Mentiroso","74647","BaladaPop"
"2022-04-13 15:59","Swedish House Mafia","Don't You Worry Child","403471","ElecrtoPop"
"2022-04-13 16:00","Hardwell","Anthem (feat. Kris Kiss)","15984","unknown_value_please_contact_support"
"2022-04-13 16:02","Martin Garrix","In the Name of Love","117231","unknown_value_please_contact_support"
"2022-04-13 16:07","Don Omar","Bomba","171271","Reggaeton"
"2022-04-13 16:10","Don Omar","Vacil?n","176920","Reggaeton"
"2022-04-13 16:13","Jase Harley","American Pharaoh","198250","unknown_value_please_contact_support"
"2022-04-13 16:14","Geek Music","Interstellar- Main Theme","20280","unknown_value_please_contact_support"
"2022-04-13 16:29","Daddy Yankee","No Me Dejes Solo","106734","Reggaeton"
"2022-04-13 16:35","Joe Veras","El Hombre de Tu Vida","293533","unknown_value_please_contact_support"
"2022-04-13 16:40","Secreto ""El Famoso Biberon""","Ellos","258207","unknown_value_please_contact_support"
"2022-04-13 17:00","Gilberto Santa Rosa","Conciencia","106953","unknown_value_please_contact_support"
"2022-04-13 17:01","Alexandre Pires","Es Por Amor","11793","BaladaPop"
"2022-04-13 17:02","Kanye West","All Falls Down","92260","HipHop"
"2022-04-13 17:05","Bizarrap","Nathy Peluso: Bzrp Music Sessions, Vol. 36","171215","Reggaeton"
"2022-04-13 17:07","Rauw Alejandro","La Old Skul","59735","Reggaeton"
"2022-04-13 17:12","Ricardo Arjona","S?lo Quer?a un Caf?","15872","BaladaPop"
"2022-04-13 17:17","Alex Campos","Tu Poeta","274089","unknown_value_please_contact_support"
"2022-04-13 17:20","G Whizz","Forward in Faith","70940","unknown_value_please_contact_support"
"2022-04-13 17:25","Daddy Yankee","Noche De Entierro","263293","Reggaeton"
"2022-04-13 17:29","Sergio Echenique","Frenes?","89052","unknown_value_please_contact_support"
"2022-04-13 17:33","Chris Brown","Pass Out (feat. Eva Simons)","233036","R&B/Pop"
"2022-04-13 17:36","Labrinth","We All Knew","181162","R&B/Pop"
"2022-04-13 17:42","Clandestino & Yailemm","Donde los Consigo? (feat. Plan B)","266520","unknown_value_please_contact_support"
"2022-04-13 17:46","Daddy Yankee","PASATIEMPO","204126","Reggaeton"
"2022-04-13 17:51","Roberto Carlos","Detalles (Detalhes)","308130","unknown_value_please_contact_support"
"2022-04-13 17:53","Ricardo Arjona","Asignatura Pendiente","105324","BaladaPop"
"2022-04-13 17:57","Ne-Yo","LA NIGHTS","234840","unknown_value_please_contact_support"
"2022-04-13 17:57","Ricardo Arjona","Realmente No Estoy Tan Solo","10701","BaladaPop"
"2022-04-13 17:58","Jiggy Drama","La Fuga","20544","unknown_value_please_contact_support"
"2022-04-13 18:02","Don Omar","Virtual Diva","239492","Reggaeton"
"2022-04-13 18:05","Stromae","Formidable","213933","ElectroPop/R&B"
"2022-04-13 18:10","T.Y.S","NO ME SOFOCO","31794","unknown_value_please_contact_support"
"2022-04-13 18:22","Juanes","La Camisa Negra","216690","unknown_value_please_contact_support"
"2022-04-13 18:27","Chris Brown","I.Y.A.","10998","R&B/Pop"
"2022-04-13 18:29","David Guetta","Little Bad Girl (feat. Taio Cruz & Ludacris)","61220","unknown_value_please_contact_support"
"2022-04-13 18:33","Ricardo Arjona","Lo Poco Que Queda de Mi","252946","BaladaPop"
"2022-04-13 18:36","KAROL G","BICHOTA","178693","Reggaeton"
"2022-04-13 18:37","Daddy Yankee","Mensaje de Estado","41638","Reggaeton"
"2022-04-13 20:31","Farruko","Passion Whine","167060","Reggaeton"
"2022-04-13 20:59","Kontra K","Power","13974","unknown_value_please_contact_support"
"2022-04-13 20:59","Carla Morrison","Sin Despedir","10947","BaladaPop"
"2022-04-13 21:02","Hans Zimmer","First Step","107767","unknown_value_please_contact_support"
"2022-04-13 21:03","T.I.","Live Your Life","45256","unknown_value_please_contact_support"
"2022-04-13 21:06","Sofi Tukker","Swing","179658","unknown_value_please_contact_support"
"2022-04-13 21:06","Carla Morrison","Flor Que Nunca Fui","23859","BaladaPop"
"2022-04-13 21:11","Chris Brown","No Guidance (feat. Drake)","122587","R&B/Pop"
"2022-04-13 21:15","Eddy Lover","No Debiste Volver (Versi?n Piano)","132894","Reggaeton"
"2022-04-13 21:18","Fonseca","Arroyito - Acoustic","12440","unknown_value_please_contact_support"
"2022-04-13 21:31","Chris Brown","Mirage (feat. Nas)","195298","R&B/Pop"
"2022-04-13 21:31","Jowell & Randy","L?tigo","28611","unknown_value_please_contact_support"
"2022-04-13 21:40","Grandmaster Flash","White Lines (Don't Do It) - Long Version","12352","unknown_value_please_contact_support"
"2022-04-13 21:45","Alexis y Fido","Deja Ver (feat. Tony Dize)","13378","Reggaeton"
"2022-04-13 21:46","Eladio Carrion","Mi Error","51950","unknown_value_please_contact_support"
"2022-04-13 22:01","Eladio Carrion","Par de Tenis","72690","unknown_value_please_contact_support"
"2022-04-13 22:03","Eladio Carrion","Claro Cristal","161684","unknown_value_please_contact_support"
"2022-04-13 22:07","Eladio Carrion","No Te Deseo el Mal","232560","unknown_value_please_contact_support"
"2022-04-13 22:09","Eladio Carrion","Flores en An?nimo","83090","unknown_value_please_contact_support"
"2022-04-13 22:12","Reik","Voy a Olvidarte","199920","unknown_value_please_contact_support"
"2022-04-13 22:25","Canserbero","En el Valle de las Sombras","340715","Hiphop/Rap"
"2022-04-13 22:29","Lord Huron","The Night We Met","208191","unknown_value_please_contact_support"
"2022-04-13 22:34","Cosculluela","Pienso en Ti","257872","Reggaeton"
"2022-04-13 22:49","Don Omar","Angelito","284933","Reggaeton"
"2022-04-13 22:53","Sia","Elastic Heart","257185","BaladaPop"
"2022-04-13 22:54","Canserbero","Apa y Can","74015","Hiphop/Rap"
"2022-04-13 23:00","Canserbero","Ma?ana Ser? Otro D?a","42895","Hiphop/Rap"
"2022-04-13 23:04","Dread Mar I","Tu Sin Mi","245055","unknown_value_please_contact_support"
"2022-04-13 23:07","Daddy Yankee","Mirame","205825","Reggaeton"
"2022-04-13 23:08","Canserbero","Seamos Honestos (Mars Voice Note)","17973","Hiphop/Rap"
"2022-04-13 23:12","Tony Dize","Quizas - Remix","240188","Reggaeton"
"2022-04-13 23:13","Wisin & Yandel","Mayor Que Yo","38938","Reggaeton"
"2022-04-13 23:17","Maroon 5","Payphone","231173","Pop"
"2022-04-13 23:17","The Weeknd","High For This","18325","R&B/Pop"
"2022-04-13 23:37","Harry Styles","She","219040","unknown_value_please_contact_support"
"2022-04-14 00:51","Zion & Lennox","Pierdo la Cabeza - Remix","287080","unknown_value_please_contact_support"
"2022-04-14 01:04","Zion","Periodico De Ayer","136516","Reggaeton"
"2022-04-14 01:32","Cosculluela","Na Na Nau","187020","Reggaeton"
"2022-04-14 10:25","Plan B","?Por Que Te Demoras?","190497","Reggaeton"
"2022-04-14 10:29","Macklemore & Ryan Lewis","Can't Hold Us (feat. Ray Dalton)","258342","unknown_value_please_contact_support"
"2022-04-14 10:34","Jeremih","oui","23253","unknown_value_please_contact_support"
"2022-04-14 10:38","Manuel Medrano","Afuera Del Planeta","229405","BaladaPop"
"2022-04-14 10:42","Romeo Santos","Propuesta Indecente","235126","Bachata"
"2022-04-14 10:43","Macaco","Coincidir","81020","unknown_value_please_contact_support"
"2022-04-14 10:47","Daddy Yankee","Salgo Pa' la Calle","267727","Reggaeton"
"2022-04-14 10:51","R.K.M & Ken-Y","Igual Que Ayer","232560","Reggaeton"
"2022-04-14 11:11","Canserbero","Mucho Gusto","114932","Hiphop/Rap"
"2022-04-14 13:28","Bruno Mars","When I Was Your Man","213810","BaladaPop"
"2022-04-14 13:33","De La Ghetto","Dices (Remix) [feat. Arcangel & Wisin]","274074","Reggaeton"
"2022-04-14 13:46","Don Omar","En Su Nota","294219","Reggaeton"
"2022-04-14 14:22","MAGIC!","Rude","69370","unknown_value_please_contact_support"
"2022-04-14 14:34","Canserbero","As? Mismo","102360","Hiphop/Rap"
"2022-04-14 14:41","Aljadaqui","Si Piensas Volver","249430","BaladaPop"
"2022-04-14 14:45","Manuel Medrano","Sin Saber Por Qu?","187850","BaladaPop"
"2022-04-14 15:11","Arc?ngel","Me Prefieres a Mi - Remix","262340","Reggaeton"
"2022-04-14 15:15","Sie7e","Tengo Tu Love","231573","unknown_value_please_contact_support"
"2022-04-14 15:16","Tony Vega","Aparentemente - En Vivo","15980","Salsa"
"2022-04-14 15:28","Canserbero","Y la Felicidad Qu?","261593","Hiphop/Rap"
"2022-04-14 15:37","Maroon 5","Maps","72864","Pop"
"2022-04-14 15:42","Yomo","Descara","288288","Reggaeton"
"2022-04-14 15:57","Yandel","Nunca Me Olvides","241560","Reggaeton"
"2022-04-14 16:05","Casa De Leones","No Te Veo - Digital Single","255978","Reggaeton"
"2022-04-14 16:09","Don Omar","Hasta Abajo","232226","Reggaeton"
"2022-04-14 16:12","Arc?ngel","Ganas De Ti","174197","Reggaeton"
"2022-04-14 16:26","Super Yei","Me Llama Todavia - Remix","341706","unknown_value_please_contact_support"
"2022-04-14 16:42","Nova y Jory","Bien Loco","218036","unknown_value_please_contact_support"
"2022-04-14 17:10","Hector & Tito","Felina","217061","unknown_value_please_contact_support"
"2022-04-14 17:11","Big Yamo","Tocarte Toa","115475","unknown_value_please_contact_support"
"2022-04-14 17:15","Nova y Jory","Aprovecha (feat. Daddy Yankee)","222240","unknown_value_please_contact_support"
"2022-04-14 17:19","Baby Rasta","Ella Se Contradice (feat. Plan B)","256757","unknown_value_please_contact_support"
"2022-04-14 17:20","Santiago Cruz","Desde Lejos","46609","unknown_value_please_contact_support"
"2022-04-14 17:30","Wisin & Yandel","Te Siento","259066","Reggaeton"
"2022-04-14 17:37","Arc?ngel","Por Amar A Ciegas","234012","Reggaeton"
"2022-04-14 17:40","La Factoria","Todavia","204894","unknown_value_please_contact_support"
"2022-04-14 17:44","Aventura","Por un Segundo","255026","Bachata"
"2022-04-14 17:45","Magnate Y Valentino","Dile A Ella","26296","unknown_value_please_contact_support"
"2022-04-14 17:53","Magnate","Amar Es","223656","unknown_value_please_contact_support"
"2022-04-14 17:57","Baby Rasta & Gringo","Te Deseo Lo Mejor","221287","Reggaeton"
"2022-04-14 18:01","Alexis y Fido","Energ?a","221053","Reggaeton"
"2022-04-14 18:08","Baby Rasta & Gringo","Me Niegas","201946","Reggaeton"
"2022-04-14 18:16","Los De La Nazza","Falsas Mentiras (feat. Ozuna)","269662","Reggaeton"
"2022-04-14 18:32","Franco ""El Gorilla""","Me Estoy Muriendo","275854","Reggaeton"
"2022-04-14 18:36","Alexis y Fido","Donde Est?s Llegar?","228577","Reggaeton"
"2022-04-14 18:40","Daddy Yankee","S?bado Rebelde","240266","Reggaeton"
"2022-04-14 18:42","Luigi 21 Plus","Gata Oficial","118654","unknown_value_please_contact_support"
"2022-04-14 18:46","Zeo Munoz","Pa' Que Usted Viene Ahora","226999","BaladaPop"
"2022-04-14 18:48","Zion","Alocate","152602","Reggaeton"
"2022-04-14 18:54","Flex","Quien No Llora Por Amor","130288","Reggaeton"
"2022-04-14 18:58","Franco ""El Gorilla""","Sexo Seguro","218501","Reggaeton"
"2022-04-14 19:02","Luny Tunes","Cae la Noche","178933","Reggaeton"
"2022-04-14 19:03","Rapsusklei","Dando y Perdiendo (Remix)","18448","unknown_value_please_contact_support"
"2022-04-14 19:06","Tito ""El Bambino""","Fans","208284","Reggaeton"
"2022-04-14 19:09","Los De La Nazza","Lonely (feat. Farruko)","180745","Reggaeton"
"2022-04-14 19:12","Luny Tunes","Aventura","170853","Reggaeton"
"2022-04-14 19:56","Tito ""El Bambino""","M?quina Del Tiempo","236427","Reggaeton"
"2022-04-14 20:15","Don Omar","Guaya Guaya","27780","Reggaeton"
"2022-04-14 20:26","Alexis y Fido","Camuflaje","217524","Reggaeton"
"2022-04-14 21:07","La Secta AllStar","La Locura Autom?tica","246504","unknown_value_please_contact_support"
"2022-04-14 21:10","Franco ""El Gorilla""","De Vez en Cuando","152742","Reggaeton"
"2022-04-14 21:13","Randy","Fuera del Planeta","215111","unknown_value_please_contact_support"
"2022-04-14 22:10","Tito ""El Bambino""","A Que No Te Atreves (Remix)","229553","Reggaeton"
"2022-04-14 22:21","Baby Rasta & Gringo","Amor Prohibido","212649","Reggaeton"
"2022-04-14 22:24","Arc?ngel","Hace Mucho Tiempo","171225","Reggaeton"
"2022-04-14 22:27","Don Omar","Tu Cuerpo Me Arrebata","203640","Reggaeton"
"2022-04-14 22:31","Jowell & Randy","S?lo Por Ti","235451","unknown_value_please_contact_support"
"2022-04-14 22:34","Luny Tunes","Busco una Mujer","153200","Reggaeton"
"2022-04-14 22:39","Franco ""El Gorilla""","Pa' Lo Oscuro","309175","Reggaeton"
"2022-04-14 22:39","Makano","Dejame Entrar","18082","Reggaeton"
"2022-04-14 22:40","Digital Underground","Duck Season","10330","unknown_value_please_contact_support"
"2022-04-14 22:47","NJC","No Te Quiero Ver","199549","unknown_value_please_contact_support"
"2022-04-14 22:50","NJC","La Mujer De Mi Vida","166692","unknown_value_please_contact_support"
"2022-04-14 22:51","Stromae","avf","19660","ElectroPop/R&B"
"2022-04-14 22:54","DJ Shadow","Systematic","204987","unknown_value_please_contact_support"
"2022-04-14 23:27","Don Miguelo","Adicci?n al Contacto","204460","unknown_value_please_contact_support"
"2022-04-14 23:33","DENNIS","Agora ? Tudo Meu","54042","unknown_value_please_contact_support"
"2022-04-15 10:40","Carlos y Alejandra","Melod?a De Amor","205823","unknown_value_please_contact_support"
"2022-04-15 10:44","Ricardo Arjona","Qui?n","256760","BaladaPop"
"2022-04-15 10:48","Chris Brown","Remember My Name (feat. Sevyn)","219880","R&B/Pop"
"2022-04-15 10:49","Eminem","Till I Collapse","86310","unknown_value_please_contact_support"
"2022-04-15 10:50","MadeinTYO","Ned Flanders (feat. A$AP Ferg)","27191","unknown_value_please_contact_support"
"2022-04-15 10:51","Joe Arroyo","Ban Ban","45230","unknown_value_please_contact_support"
"2022-04-15 13:09","T.Y.S","He Vuelto A Recordar","107045","unknown_value_please_contact_support"
"2022-04-15 13:12","Amenazzy","Adderall","62383","unknown_value_please_contact_support"
"2022-04-15 13:13","Lapiz Conciente","La Competencia Del Lapiz","11922","unknown_value_please_contact_support"
"2022-04-15 13:20","Jay Wheeler","Te So??","95533","Reggaeton"
"2022-04-15 13:24","Jay Wheeler","Nada Serio","219801","Reggaeton"
"2022-04-15 13:27","Jay Wheeler","Esa Nota","202657","Reggaeton"
"2022-04-15 13:31","Jay Wheeler","Mala M?a","243159","Reggaeton"
"2022-04-15 13:38","Jay Wheeler","Diferente a El","207587","Reggaeton"
"2022-04-15 13:43","Jay Wheeler","Sin Ti - Remix","266218","Reggaeton"
"2022-04-15 13:46","Jay Wheeler","Para Ti","214646","Reggaeton"
"2022-04-15 13:50","Jay Wheeler","Cu?ntale","238217","Reggaeton"
"2022-04-15 13:53","Jay Wheeler","Cuando Fue","184414","Reggaeton"
"2022-04-15 13:57","Jay Wheeler","Vivir","206054","Reggaeton"
"2022-04-15 14:01","Jay Wheeler","Me Enamor? - Versi?n Vallenato","221501","Reggaeton"
"2022-04-15 14:05","Jay Wheeler","Fuiste T?","229089","Reggaeton"
"2022-04-15 14:11","Jay Wheeler","Otra Noche M?s - Remix","279430","Reggaeton"
"2022-04-15 14:28","Super Yei","La Forma en Que Me Miras","307433","unknown_value_please_contact_support"
"2022-04-15 14:35","Farruko","El Tiempo Pasa","188066","Reggaeton"
"2022-04-15 14:37","Bad Bunny","Si Estuvi?semos Juntos","169228","Reggaeton"
"2022-04-15 14:41","Alex Rose","Me Odias?","234550","unknown_value_please_contact_support"
"2022-04-15 14:48","Jay Wheeler","Yo No Cambi?","130126","Reggaeton"
"2022-04-15 14:55","Sech","Qu? M?s Pues","203666","unknown_value_please_contact_support"
"2022-04-15 14:59","Chris Lebron","Mesero","150559","R&B/Pop"
